name,longitude,latitude,date
"Vanessa annabella (W.D.Field, 1971)",-123.3667,48.4333,1934-07-31
"Vanessa annabella (W.D.Field, 1971)",-123.0833,49.3333,1934-07-31
"Vanessa annabella (W.D.Field, 1971)",-123.3667,48.4333,1934-07-18
"Vanessa annabella (W.D.Field, 1971)",-123.3667,48.4333,1934-08-02
"Vanessa annabella (W.D.Field, 1971)",-122.6012,49.2068,1934-08-07
"Vanessa annabella (W.D.Field, 1971)",-123.6333,48.6167,1934-08-16
"Vanessa annabella (W.D.Field, 1971)",-105.510379971256,39.9599169758528,1934-08-11
"Vanessa annabella (W.D.Field, 1971)",-123.1667,49.3667,1934-09-30
"Vanessa annabella (W.D.Field, 1971)",-123.1667,49.3667,1934-09-16
"Vanessa annabella (W.D.Field, 1971)",-119.724968,34.430595,1933-02-15
"Vanessa annabella (W.D.Field, 1971)",-103.5167,50.5333,1933-08-14
"Vanessa annabella (W.D.Field, 1971)",-123.1167,49.25,1933-09-12
"Vanessa annabella (W.D.Field, 1971)",-123.1167,49.25,1933-10-02
"Vanessa annabella (W.D.Field, 1971)",-122.445381,37.751431,1932-03-03
"Vanessa annabella (W.D.Field, 1971)",-119.724968,34.430595,1931-03-16
"Vanessa annabella (W.D.Field, 1971)",-122.445381,37.751431,1931-05-07
"Vanessa annabella (W.D.Field, 1971)",-111.940005,33.425914,1931-09-26
"Vanessa annabella (W.D.Field, 1971)",-123.1167,49.25,1930-08-19
"Vanessa annabella (W.D.Field, 1971)",-119.724968,34.430595,1930-11-04
"Vanessa annabella (W.D.Field, 1971)",-111.940005,33.425914,1924-03-03
"Vanessa annabella (W.D.Field, 1971)",-111.940005,33.425914,1924-03-10
"Vanessa annabella (W.D.Field, 1971)",-111.861441,40.746266,1923-09-21
"Vanessa annabella (W.D.Field, 1971)",-123.35,45.4,1922-08-15
"Vanessa annabella (W.D.Field, 1971)",-115.927,47.474,1921-08-29
"Vanessa annabella (W.D.Field, 1971)",-114.377,49.568,1919-08-21
"Vanessa annabella (W.D.Field, 1971)",-121.919571,36.618958,1918-05-31
"Vanessa annabella (W.D.Field, 1971)",-115.927,47.474,1918-07-30
"Vanessa annabella (W.D.Field, 1971)",-115.927,47.474,1917-09-07
"Vanessa annabella (W.D.Field, 1971)",-115.927,47.474,1916-06-10
"Vanessa annabella (W.D.Field, 1971)",-115.927,47.474,1914-06-14
"Vanessa annabella (W.D.Field, 1971)",-123.4,48.65,1914-08-01
"Vanessa annabella (W.D.Field, 1971)",-123.1167,49.25,1909-10-10
"Vanessa annabella (W.D.Field, 1971)",-116.9167,49.9167,1900-05-30
"Vanessa annabella (W.D.Field, 1971)",-104.6167,50.45,1900-08-29
"Vanessa annabella (W.D.Field, 1971)",-108.153056,30.335,1899-08-21
"Vanessa annabella (W.D.Field, 1971)",-108.153056,30.335,1899-08-13
"Vanessa annabella (W.D.Field, 1971)",-108.153056,30.335,1899-08-18
"Vanessa annabella (W.D.Field, 1971)",-108.153056,30.335,1899-08-19
"Vanessa annabella (W.D.Field, 1971)",-108.153056,30.335,1899-08-20
"Vanessa annabella (W.D.Field, 1971)",-108.153056,30.335,1899-09-14
"Vanessa annabella (W.D.Field, 1971)",-108.153056,30.335,1899-09-11
"Vanessa annabella (W.D.Field, 1971)",-123.333333,49,1868-01-01
"Vanessa annabella (W.D.Field, 1971)",-118.837594,34.170561,1700-01-01
"Vanessa annabella (W.D.Field, 1971)",-106.800838,32.270094,NA
"Vanessa annabella (W.D.Field, 1971)",-123.3667,48.4333,NA
"Vanessa annabella (W.D.Field, 1971)",-121.077957,38.896496,NA
"Vanessa annabella (W.D.Field, 1971)",-122.4,37.8,NA
"Vanessa annabella (W.D.Field, 1971)",-118.087997,33.913616,NA
"Vanessa annabella (W.D.Field, 1971)",-123.7,48.7833,NA
"Vanessa annabella (W.D.Field, 1971)",-115.87,42.894,NA
"Vanessa annabella (W.D.Field, 1971)",-102.283056,21.883056,NA
"Vanessa annabella (W.D.Field, 1971)",-116.9167,49.9167,NA
"Vanessa annabella (W.D.Field, 1971)",-121.568408,45.537895,NA
"Vanessa annabella (W.D.Field, 1971)",-106.6506,35.0844,NA
"Vanessa annabella (W.D.Field, 1971)",-116.999,46.733,NA
"Vanessa annabella (W.D.Field, 1971)",-116.203,43.614,NA
"Vanessa annabella (W.D.Field, 1971)",-119.283,46.286,NA
"Vanessa annabella (W.D.Field, 1971)",-119.687669,34.471588,NA
Vanessa annabella,-121.2843695,35.6666357,2019-05-07
Vanessa annabella,-117.066401992,32.8058321117,2019-05-07
Vanessa annabella,-117.2381820679,32.6693649292,2019-04-24
Vanessa annabella,-117.74595,33.7407533333,2019-05-06
Vanessa annabella,-110.2398223123,23.4396483623,2019-05-06
Vanessa annabella,-118.444036,33.967762,2019-05-04
Vanessa annabella,-119.8315205191,39.5150090634,2019-05-02
Vanessa annabella,-122.4673706386,37.7880823003,2018-07-06
Vanessa annabella,-100.4918987609,21.2244398487,2019-04-26
Vanessa annabella,-100.2405794667,25.2875290715,2019-05-04
Vanessa annabella,-123.1166833333,44.0741055556,2019-04-28
Vanessa annabella,-118.1992356667,34.1010933649,2019-05-04
Vanessa annabella,-122.3180998262,37.9547601426,2019-05-02
Vanessa annabella,-118.13857385,34.0260182,2019-04-29
Vanessa annabella,-118.13861172,34.02608881,2019-04-29
Vanessa annabella,-117.0908707691,32.5944107127,2019-04-29
Vanessa annabella,-111.7024398441,40.335580941,2019-05-02
Vanessa annabella,-116.5931367965,31.8418471536,2019-04-27
Vanessa annabella,-123.1176114528,44.073543644,2019-04-28
Vanessa annabella,-121.2843695,35.6666357,2019-05-01
Vanessa annabella,-116.6669172255,31.8629409632,2019-04-29
Vanessa annabella,-116.9974,32.688,2019-04-27
Vanessa annabella,-123.1176108,44.0736241,2019-04-28
Vanessa annabella,-115.3241702815,36.1220017218,2019-05-01
Vanessa annabella,-122.3899616667,37.739845,2019-05-01
Vanessa annabella,-123.1166829167,44.0738649444,2019-04-28
Vanessa annabella,-116.6384748156,31.7332196351,2019-04-26
Vanessa annabella,-121.8916439568,36.605979217,2019-04-24
Vanessa annabella,-112.0236724896,33.3120322491,2005-04-14
Vanessa annabella,-118.0045805,33.732743,2019-04-01
Vanessa annabella,-118.283293,33.7110102,2019-04-28
Vanessa annabella,-122.484564345,37.6967366797,2019-04-28
Vanessa annabella,-118.04465012,34.03440352,2019-04-28
Vanessa annabella,-118.2799,33.7097,2019-04-28
Vanessa annabella,-118.2593688965,34.1171913147,2019-04-28
Vanessa annabella,-116.6470535472,31.7248200452,2019-04-26
Vanessa annabella,-117.2291586853,32.7495383552,2019-04-27
Vanessa annabella,-116.6756210327,31.8721580505,2019-04-28
Vanessa annabella,-100.9070440382,25.4186327337,2019-04-27
Vanessa annabella,-118.1874487168,34.1351040372,2019-04-27
Vanessa annabella,-118.229333,34.1127,2019-04-26
Vanessa annabella,-122.1111611667,37.8079616667,2019-04-27
Vanessa annabella,-106.4243090898,23.1878250691,2019-04-27
Vanessa annabella,-117.0814361667,32.54002,2019-04-27
Vanessa annabella,-121.7256472222,38.5701416667,2019-04-26
Vanessa annabella,-117.2319086928,32.7888280755,2019-04-26
Vanessa annabella,-117.17408,32.7295133333,2019-03-27
Vanessa annabella,-117.1278721345,32.5595880948,2019-04-26
Vanessa annabella,-106.4219316667,31.926585,2019-04-26
Vanessa annabella,-122.4558999484,37.7716874332,2019-04-26
Vanessa annabella,-116.6037172079,31.8509925662,2019-04-25
Vanessa annabella,-116.5719411478,31.8484791278,2019-04-26
Vanessa annabella,-121.3407001,38.6545629,2019-04-26
Vanessa annabella,-117.0835278333,32.6216883333,2019-04-19
Vanessa annabella,-122.3970416667,37.6813966667,2019-04-25
Vanessa annabella,-117.25463418,32.71898757,2019-04-25
Vanessa annabella,-122.472305,37.7841333333,2019-04-24
Vanessa annabella,-122.45652,37.8003783333,2019-04-24
Vanessa annabella,-121.9498437859,37.9135380371,2019-04-16
Vanessa annabella,-122.1563555,37.4810666667,2019-04-24
Vanessa annabella,-118.2703633333,33.8148583333,2019-04-06
Vanessa annabella,-122.44265,37.45562,2019-04-22
Vanessa annabella,-122.3710030547,38.0431966219,2019-04-24
Vanessa annabella,-122.4722283333,37.7830666667,2019-04-22
Vanessa annabella,-122.4721616667,37.7823116667,2019-04-22
Vanessa annabella,-116.591705,31.8268033333,2019-04-19
Vanessa annabella,-111.1674873301,32.2426336779,2014-12-21
Vanessa annabella,-122.4500416667,37.718825,2019-04-22
Vanessa annabella,-117.315648,34.187294,2019-04-22
Vanessa annabella,-117.1347198486,32.799446106,2019-04-20
Vanessa annabella,-118.2068270244,34.1286361779,2019-04-17
Vanessa annabella,-100.7274198,20.9177411,2019-02-23
Vanessa annabella,-118.172775,35.0508388333,2019-04-21
Vanessa annabella,-122.1020738316,37.4119262584,2019-04-21
Vanessa annabella,-104.587769,21.552373,2019-04-19
Vanessa annabella,-118.656695,34.4146,2019-04-12
Vanessa annabella,-122.4053497314,37.8030014038,2019-04-19
Vanessa annabella,-118.3908533333,34.7358666667,2019-04-05
Vanessa annabella,-121.951043,37.914903,2019-04-16
Vanessa annabella,-122.2771715811,37.9107956632,2019-04-18
Vanessa annabella,-117.0376153692,32.7835908634,2015-01-01
Vanessa annabella,-117.244784964,32.8685486885,2019-04-17
Vanessa annabella,-117.1948966667,34.0233683333,2019-04-17
Vanessa annabella,-116.5627746582,31.8508338928,2019-04-16
Vanessa annabella,-119.863297,35.189864,2019-03-22
Vanessa annabella,-117.2232283333,32.7732416667,2019-04-15
Vanessa annabella,-118.3879036594,33.9042618441,2019-04-15
Vanessa annabella,-119.292725,34.28647,2019-04-14
Vanessa annabella,-119.6955716667,34.42628,2019-04-14
Vanessa annabella,-106.4115265062,31.9200739736,2019-04-14
Vanessa annabella,-118.2339529939,34.1752444254,2019-04-14
Vanessa annabella,-118.3185577393,34.025302887,2019-04-14
Vanessa annabella,-118.3138503333,34.0331993333,2019-04-02
Vanessa annabella,-118.0132699,34.1006236,2019-04-13
Vanessa annabella,-122.4057281,37.802715,2019-04-13
Vanessa annabella,-117.0514435405,32.8016247351,2019-04-13
Vanessa annabella,-119.7024916667,34.3982666667,2019-04-13
Vanessa annabella,-118.0351416667,33.9762716667,2019-04-13
Vanessa annabella,-117.1082611667,32.7357716667,2019-04-13
Vanessa annabella,-119.2258911133,34.2864303589,2019-04-11
Vanessa annabella,-118.1394424438,34.1877784729,2019-04-12
Vanessa annabella,-122.1856497071,37.766849638,2019-04-09
Vanessa annabella,-117.7551663904,33.8364762882,2019-03-30
Vanessa annabella,-118.5125616,34.054979,2019-04-11
Vanessa annabella,-118.9731659556,35.3300938892,2019-04-10
Vanessa annabella,-101.2459321,19.65194998,2019-04-11
Vanessa annabella,-116.9867477417,32.7357521057,2019-04-10
Vanessa annabella,-116.98673772,32.73591572,2019-04-10
Vanessa annabella,-117.2814716667,33.164275,2019-04-10
Vanessa annabella,-112.0236724896,33.3120322491,2005-04-15
Vanessa annabella,-112.0236724896,33.3120322491,2005-04-18
Vanessa annabella,-122.5081144274,37.753415471,2019-04-10
Vanessa annabella,-118.1156031323,34.1451349855,2019-04-10
Vanessa annabella,-122.5735670464,38.0239141687,2019-03-30
Vanessa annabella,-120.9928983333,36.3715983333,2019-04-07
Vanessa annabella,-118.4435314,34.2321169,2019-04-08
Vanessa annabella,-122.0804170055,37.3724977021,2019-04-09
Vanessa annabella,-117.98217544,33.81984931,2019-04-09
Vanessa annabella,-118.1283944444,34.0913111111,2019-04-02
Vanessa annabella,-118.7386940031,34.1706800779,2019-03-19
Vanessa annabella,-116.567695,34.0423805,2019-04-05
Vanessa annabella,-111.918,36.019,2018-09-26
Vanessa annabella,-116.92621,32.6294,2019-04-07
Vanessa annabella,-122.0941643325,37.4408345623,2019-04-08
Vanessa annabella,-118.704788208,34.1517410278,2019-04-07
Vanessa annabella,-110.8287376727,33.2857795575,2017-09-26
Vanessa annabella,-118.3961961581,34.0311688465,2019-04-07
Vanessa annabella,-117.314812,34.18653,2019-04-04
Vanessa annabella,-117.314562,34.186408,2019-04-04
Vanessa annabella,-118.1939711322,33.9942176902,2019-04-05
Vanessa annabella,-117.98270885,33.81932273,2019-04-05
Vanessa annabella,-117.98118617,33.81866685,2019-04-05
Vanessa annabella,-118.167294,34.1402854,2019-04-05
Vanessa annabella,-117.933455,33.81715,2019-04-02
Vanessa annabella,-118.4025652497,33.9951006236,2019-04-02
Vanessa annabella,-118.270473957,34.1744345613,2019-04-01
Vanessa annabella,-118.3981292867,34.7257052089,2019-04-02
Vanessa annabella,-100.5443439004,21.2797170979,2018-11-16
Vanessa annabella,-118.4466799,34.2315232,2019-04-02
Vanessa annabella,-117.1692199707,34.0841407776,2019-04-01
Vanessa annabella,-107.4023408417,22.4313388068,2017-07-01
Vanessa annabella,-116.595795,31.7980583333,2019-04-01
Vanessa annabella,-117.1278444444,32.5595083333,2019-04-01
Vanessa annabella,-118.1415471667,33.86888,2019-03-29
Vanessa annabella,-116.88485,32.91355,2019-03-24
Vanessa annabella,-117.9386367727,34.0598444279,2019-03-31
Vanessa annabella,-118.4017700051,34.0200496203,2019-03-30
Vanessa annabella,-118.4016116667,34.0199695,2019-03-30
Vanessa annabella,-122.382295,37.7194533333,2019-03-30
Vanessa annabella,-117.267975,33.5216616667,2019-03-29
Vanessa annabella,-117.266075,33.538355,2019-03-29
Vanessa annabella,-117.9639283333,34.74887,2019-03-26
Vanessa annabella,-115.60326551,36.2639777199,2012-06-07
Vanessa annabella,-118.2064966667,34.1234945,2019-03-08
Vanessa annabella,-122.293477,37.770838,2019-03-28
Vanessa annabella,-118.3126517525,33.7179418787,2019-03-15
Vanessa annabella,-117.27597381,33.0031441385,2019-03-28
Vanessa annabella,-117.212005,33.1016278333,2019-03-27
Vanessa annabella,-118.4466799,34.2315232,2019-03-26
Vanessa annabella,-121.7407845889,38.3005352574,2019-03-26
Vanessa annabella,-118.1574388333,34.0352583333,2019-03-27
Vanessa annabella,-118.1597213745,34.0333328247,2019-03-27
Vanessa annabella,-118.1599195,34.0336221667,2019-03-27
Vanessa annabella,-116.9514846802,32.5787467957,2019-03-26
Vanessa annabella,-115.7642502833,36.41765293,2012-06-19
Vanessa annabella,-112.7480383333,32.271245,2019-03-22
Vanessa annabella,-118.282411,34.072523,2019-03-25
Vanessa annabella,-119.3498383333,34.4005883333,2019-03-24
Vanessa annabella,-122.2797404256,37.768083555,2019-03-23
Vanessa annabella,-114.0530065,35.189443,2019-03-24
Vanessa annabella,-122.5154033333,38.0182138333,2019-03-24
Vanessa annabella,-100.3881476327,20.5220224495,2019-03-24
Vanessa annabella,-117.1065587811,32.587993869,2019-03-23
Vanessa annabella,-122.4751966667,37.7685616667,2008-04-29
Vanessa annabella,-122.440545,37.7686883333,2019-03-23
Vanessa annabella,-122.0461416667,37.0261638333,2019-03-23
Vanessa annabella,-121.31491346,38.60110526,2019-03-23
Vanessa annabella,-115.2191695198,36.30399203,2019-03-22
Vanessa annabella,-122.0147840097,37.4201850908,2006-07-16
Vanessa annabella,-117.1254583333,32.5728533333,2019-03-22
Vanessa annabella,-122.4307228503,37.6836606321,2019-03-18
Vanessa annabella,-115.7367216906,30.052794108,2019-03-21
Vanessa annabella,-117.1291209123,32.9251944791,2007-05-27
Vanessa annabella,-118.220144507,33.9780145484,2019-03-19
Vanessa annabella,-100.93094550000001,21.1673658,2018-10-16
Vanessa annabella,-118.9273133333,34.44412,2019-03-19
Vanessa annabella,-117.2457275379,32.7440977531,2019-03-17
Vanessa annabella,-118.3001866667,34.1170721667,2019-03-19
Vanessa annabella,-102.5144610554,22.7480067176,2019-03-18
Vanessa annabella,-117.118140876,33.1417049563,2019-03-18
Vanessa annabella,-116.27203,33.7066967,2019-03-16
Vanessa annabella,-122.1047757321,37.4503675683,2019-03-17
Vanessa annabella,-117.1194485568,33.1391540719,2019-03-17
Vanessa annabella,-103.5183936279,22.5052608783,2019-01-01
Vanessa annabella,-122.4204716667,37.7334116667,2019-03-17
Vanessa annabella,-116.9961097265,32.7607895522,2019-03-16
Vanessa annabella,-117.0413445,32.3255716667,2019-03-16
Vanessa annabella,-117.7200398862,33.9285712122,2019-03-07
Vanessa annabella,-121.954201,37.405373,2017-05-24
Vanessa annabella,-117.1434783936,34.058391571,2019-03-15
Vanessa annabella,-111.9618360008,33.5146671825,2019-03-15
Vanessa annabella,-117.66167925,33.4672450556,2019-03-15
Vanessa annabella,-121.8124783333,37.1905966667,2019-03-14
Vanessa annabella,-118.1337680324,33.7703030137,2019-03-13
Vanessa annabella,-116.5513562692,35.9142642282,2019-03-12
Vanessa annabella,-118.3004231265,34.1045265803,2019-03-08
Vanessa annabella,-122.1035308838,37.4481048584,2018-05-20
Vanessa annabella,-122.08254655,37.63661178,2019-03-10
Vanessa annabella,-111.6117002316,33.4686683279,2014-02-19
Vanessa annabella,-122.41295,37.7207583333,2016-04-16
Vanessa annabella,-117.2192611111,32.7733277778,2019-03-07
Vanessa annabella,-103.1024891138,20.0514659198,2016-08-23
Vanessa annabella,-119.848947,34.4139629,2005-11-04
Vanessa annabella,-116.989470054,33.0782352925,2003-07-28
Vanessa annabella,-121.954312,37.404557,2018-01-30
Vanessa annabella,-118.1141337844,34.0536831234,2019-03-03
Vanessa annabella,-115.36998435,36.27304278,2012-01-02
Vanessa annabella,-122.49531,37.777677,2019-02-28
Vanessa annabella,-118.3136216667,34.033025,2019-02-27
Vanessa annabella,-116.2213283333,33.1856616667,2019-02-22
Vanessa annabella,-111.6578544574,33.5390748989,2019-01-27
Vanessa annabella,-121.953836,37.405299,2017-03-04
Vanessa annabella,-116.8359902,33.0834923,2019-02-16
Vanessa annabella,-118.0460161313,33.699274172,2019-02-12
Vanessa annabella,-117.8840716667,33.8865383333,2019-02-07
Vanessa annabella,-120.8421306783,35.3215904808,2015-01-18
Vanessa annabella,-119.484896,33.257066,2014-09-01
Vanessa annabella,-120.895824,38.837522,2011-10-09
Vanessa annabella,-120.895824,38.837522,2010-10-09
Vanessa annabella,-116.7819847,32.0327275,2018-12-26
Vanessa annabella,-122.4152860195,37.7179292557,2007-04-21
Vanessa annabella,-117.0886757583,32.5581742001,2019-02-01
Vanessa annabella,-118.0423733693,34.0353024146,2019-02-01
Vanessa annabella,-116.2358466667,32.871875,2019-02-01
Vanessa annabella,-120.652695,35.2577133333,2019-01-31
Vanessa annabella,-118.1712113819,35.7278948572,2011-02-12
Vanessa annabella,-117.0779495239,32.5584030151,2019-01-29
Vanessa annabella,-122.8395521,44.61020058,2015-05-01
Vanessa annabella,-117.7648922707,34.3601059078,2012-07-01
Vanessa annabella,-119.5022869919,34.3859553312,2019-01-25
Vanessa annabella,-115.7880011433,32.7009222992,2019-01-24
Vanessa annabella,-124.0914778333,40.904045000000004,2018-12-13
Vanessa annabella,-117.2727553,33.0087364,2010-10-08
Vanessa annabella,-122.4025282,37.6733427,2018-03-11
Vanessa annabella,-100.7005907317,22.3050305754,2018-11-26
Vanessa annabella,-102.9265583333,20.3980166667,2019-01-08
Vanessa annabella,-115.8297481511,33.6807862114,2019-01-03
Vanessa annabella,-115.8356693898,33.669528879,2019-01-03
Vanessa annabella,-122.427349,37.791472,2018-11-12
Vanessa annabella,-115.8336070542,33.6787828191,2019-01-01
Vanessa annabella,-123.814486,39.354291,2017-09-09
Vanessa annabella,-120.8339083333,35.32925,2018-12-27
Vanessa annabella,-115.431867,30.467206,2018-12-26
Vanessa annabella,-101.6881647394,20.6534058736,2018-08-28
Vanessa annabella,-117.0301888333,33.5632283333,2018-12-15
Vanessa annabella,-122.4747311604,37.7963433031,2009-03-12
Vanessa annabella,-122.4703893252,37.7883042627,2007-08-27
Vanessa annabella,-117.4887746846,39.1340917263,2013-06-04
Vanessa annabella,-122.0614,36.9822533333,2018-12-07
Vanessa annabella,-121.0807468,35.5641381,2018-08-27
Vanessa annabella,-122.304568,37.894888,2018-12-06
Vanessa annabella,-122.5144213435,37.7789252788,2003-08-11
Vanessa annabella,-118.239,37.55893,2018-07-25
Vanessa annabella,-122.4358013,37.7341074,2018-11-26
Vanessa annabella,-122.535539,38.125459,2018-11-25
Vanessa annabella,-104.8820517591,21.5333141249,2018-11-19
Vanessa annabella,-104.8826787,21.5335126,2018-11-19
Vanessa annabella,-122.4634166667,37.77252,2018-11-19
Vanessa annabella,-104.8826787,21.5335126,2018-11-17
Vanessa annabella,-117.8431778905,33.6620986865,2017-09-10
Vanessa annabella,-101.362115,20.6869566667,2018-11-15
Vanessa annabella,-115.7366355657,30.0528616831,2018-11-14
Vanessa annabella,-102.1874548495,21.9690793177,2018-11-10
Vanessa annabella,-101.9508260116,21.380560783,2018-11-06
Vanessa annabella,-124.1261135247,41.40785911,2018-11-03
Vanessa annabella,-118.1779536122,35.9690960934,2011-10-22
Vanessa annabella,-119.3630216667,34.0155027833,2018-10-14
Vanessa annabella,-122.486744864,37.770900908,2018-11-02
Vanessa annabella,-107.63425,27.753045,2018-11-02
Vanessa annabella,-109.92083,32.699172,2012-06-26
Vanessa annabella,-111.5860527778,32.6463611111,2018-10-31
Vanessa annabella,-101.9348454,21.5195638,2018-08-26
Vanessa annabella,-101.9177388995,21.3666130432,2018-10-10
Vanessa annabella,-121.950639,37.40338,2018-10-29
Vanessa annabella,-100.9677547799,25.3669912687,2018-10-27
Vanessa annabella,-122.4944383333,37.7444716667,2018-10-23
Vanessa annabella,-112.05606,36.2172633333,2018-09-26
Vanessa annabella,-101.9291015,21.3634964,2018-09-29
Vanessa annabella,-101.9502136624,21.356441021,2018-09-24
Vanessa annabella,-122.3875891126,37.6480448487,2018-10-22
Vanessa annabella,-122.3753392139,37.7398339799,2018-10-20
Vanessa annabella,-101.9352747,21.3679902,2019-04-28
Vanessa annabella,-118.5125616,34.054979,2018-10-18
Vanessa annabella,-122.31336996,37.92565461,2018-10-16
Vanessa annabella,-122.31337522,37.92565794,2018-10-16
Vanessa annabella,-101.95095512,21.38037536,2018-10-08
Vanessa annabella,-101.95094064,21.38033143,2018-09-27
Vanessa annabella,-122.360943,37.9582945,2018-10-14
Vanessa annabella,-105.9738,28.7221,2018-10-13
Vanessa annabella,-122.2545254,38.172698,2018-10-12
Vanessa annabella,-122.4565648009,37.7907506889,2018-10-11
Vanessa annabella,-121.8469383333,36.60688,2018-08-27
Vanessa annabella,-100.9659412598,25.4208746904,2018-09-22
Vanessa annabella,-101.36187,20.6866666667,2018-09-25
Vanessa annabella,-122.47918,37.744445,2018-10-06
Vanessa annabella,-122.3880266494,37.6650684003,2018-10-06
Vanessa annabella,-122.4945435141,37.7703193132,2018-10-05
Vanessa annabella,-122.4615083333,37.7723783333,2018-10-05
Vanessa annabella,-122.4052366667,37.7767916667,2018-10-05
Vanessa annabella,-122.4937610354,37.782142504,2018-10-04
Vanessa annabella,-121.764348,36.811908,2018-09-29
Vanessa annabella,-122.3935083333,37.76253,2018-09-29
Vanessa annabella,-122.5026282671,37.5106509524,2018-09-29
Vanessa annabella,-100.977394104,25.3637447357,2018-09-25
Vanessa annabella,-124.0799560547,40.8730125427,2018-09-25
Vanessa annabella,-101.1802516667,20.7332316667,2018-09-23
Vanessa annabella,-122.4197916667,37.7335966667,2018-09-22
Vanessa annabella,-117.2437298254,33.88632755,2017-04-03
Vanessa annabella,-122.4579616667,37.7964533333,2018-09-20
Vanessa annabella,-122.4548924436,37.8022139054,2018-09-19
Vanessa annabella,-101.9164883333,21.3575033333,2018-09-15
Vanessa annabella,-114.2969444444,43.5161111111,2018-09-04
Vanessa annabella,-106.6733627319,35.1870574951,2018-09-07
Vanessa annabella,-122.4302585331,37.4582622573,2018-09-12
Vanessa annabella,-122.4636317,37.7592279,2018-09-08
Vanessa annabella,-122.0403441,36.9567346,2018-09-10
Vanessa annabella,-102.3299693316,21.859072869,2018-09-10
Vanessa annabella,-123.8028643292,39.4721659973,2018-09-10
Vanessa annabella,-104.2291259766,23.5411807022,2018-06-01
Vanessa annabella,-122.5153716667,37.5323366667,2018-09-08
Vanessa annabella,-121.4126366667,40.1553883333,2018-09-05
Vanessa annabella,-102.5730663165,22.7752902726,2018-09-01
Vanessa annabella,-124.0920600443,40.8563511988,2018-09-03
Vanessa annabella,-122.3799808159,37.6498950152,2018-09-03
Vanessa annabella,-122.197594454,37.0119066471,2018-09-01
Vanessa annabella,-118.3987366667,33.99288,2018-08-30
Vanessa annabella,-122.4816516667,37.50707,2018-08-28
Vanessa annabella,-123.003361,37.69891,2010-08-23
Vanessa annabella,-100.9772951156,25.3637198875,2018-08-27
Vanessa annabella,-122.4853444444,37.5035555556,2018-08-18
Vanessa annabella,-122.3762223741,37.963504491,2018-08-26
Vanessa annabella,-120.3446666667,39.3694861111,2018-08-22
Vanessa annabella,-122.4124509309,37.6562616694,2018-08-23
Vanessa annabella,-124.1222290832,40.8620941481,2013-08-31
Vanessa annabella,-100.9492293795,25.2842331431,2018-08-19
Vanessa annabella,-100.9417767,22.1807042,2018-08-13
Vanessa annabella,-121.616047081,38.5409552742,2011-09-14
Vanessa annabella,-122.4990668284,37.7776432376,2018-08-17
Vanessa annabella,-122.4670491368,37.7176002832,2018-08-16
Vanessa annabella,-122.4533383333,37.8016783333,2018-08-15
Vanessa annabella,-122.121398367,36.9693986746,2018-08-10
Vanessa annabella,-122.4627067,37.7476341,2018-08-12
Vanessa annabella,-122.290305,37.89495,2018-08-11
Vanessa annabella,-122.4647369385,37.7722206116,2018-08-09
Vanessa annabella,-122.4995116667,37.60028,2018-08-08
Vanessa annabella,-111.978355,41.3875,2018-08-08
Vanessa annabella,-122.4742222222,37.7660472222,2018-08-03
Vanessa annabella,-122.4934616667,37.7727166667,2018-08-04
Vanessa annabella,-100.9672622681,25.4170875549,2018-08-05
Vanessa annabella,-118.4034755675,34.2604165528,2018-08-02
Vanessa annabella,-118.9733416667,37.6340033333,2018-08-04
Vanessa annabella,-122.15562232,37.4813149978,2018-08-03
Vanessa annabella,-122.1208486,36.9658149,2018-08-03
Vanessa annabella,-122.477385,37.5019066667,2018-08-03
Vanessa annabella,-122.437125,37.7647033333,2018-08-03
Vanessa annabella,-122.6032793709,37.9036317068,2018-08-03
Vanessa annabella,-117.0949945,34.2048916667,2017-07-29
Vanessa annabella,-122.4624413804,37.7234133403,2018-08-02
Vanessa annabella,-118.3808449634,34.017155922,2018-07-27
Vanessa annabella,-118.171799,37.499529,2018-07-25
Vanessa annabella,-118.2404966667,37.5599616667,2018-07-25
Vanessa annabella,-101.0022702048,22.129160187,2016-12-14
Vanessa annabella,-118.4434763767,34.2321155325,2018-07-25
Vanessa annabella,-121.8355716667,36.6161166667,2018-07-25
Vanessa annabella,-122.2586864,37.8070753,2018-07-22
Vanessa annabella,-121.8569412231,36.6033325195,2018-07-18
Vanessa annabella,-112.4536833333,34.5480222222,2017-08-01
Vanessa annabella,-122.020619,36.968812,2018-07-17
Vanessa annabella,-112.1166986058,36.0627918814,2018-05-20
Vanessa annabella,-122.46907,37.769425,2018-07-13
Vanessa annabella,-122.8054678917,38.0674195315,2018-07-15
Vanessa annabella,-116.4924932644,45.346652335,2018-07-14
Vanessa annabella,-122.44027,37.7733216667,2018-07-11
Vanessa annabella,-122.4705716667,37.7873283333,2018-07-10
Vanessa annabella,-116.6324806,31.87555498,2018-07-09
Vanessa annabella,-120.9004358734,38.2799313275,2017-10-16
Vanessa annabella,-122.7001793266,42.2037322458,2017-10-04
Vanessa annabella,-122.4603716667,37.7724816667,2018-06-29
Vanessa annabella,-124.1920295223,40.8126939806,2018-06-28
Vanessa annabella,-122.9550153734,38.0916389487,2018-06-28
Vanessa annabella,-122.4605166667,37.77245,2018-06-28
Vanessa annabella,-105.793595,32.8749,2018-06-26
Vanessa annabella,-112.4160251282,43.2192730728,2018-06-26
